user_id,relation_type,identifier,relation_weight
U0006291,withdraw_address,WITHDRAW_ADDRESS_0000068,1.0
U0006291,ip,IP_0001425,0.25
U0000462,device,DEVICE_0004995,1.0
U0000462,email,EMAIL_0007864,0.85
U0000462,mobile,MOBILE_0002491,0.95
U0000462,kyc_id,KYC_ID_0002419,1.0
U0000462,withdraw_address,WITHDRAW_ADDRESS_0002108,1.0
U0000462,ip,IP_0002689,0.25
U0003883,device,DEVICE_0000118,1.0
U0003883,email,EMAIL_0006283,0.85
U0003883,mobile,MOBILE_0002132,0.95
U0003883,kyc_id,KYC_ID_0002453,1.0
U0003883,withdraw_address,WITHDRAW_ADDRESS_0002474,1.0
U0003883,ip,IP_0002477,0.25
U0007625,device,DEVICE_0004985,1.0
U0007625,email,EMAIL_0007715,0.85
U0007625,mobile,MOBILE_0005855,0.95
U0007625,kyc_id,KYC_ID_0006338,1.0
U0007625,withdraw_address,WITHDRAW_ADDRESS_0004382,1.0
U0007625,ip,IP_0003295,0.25
U0004548,device,DEVICE_0001982,1.0
U0004548,email,EMAIL_0002891,0.85
U0004548,mobile,MOBILE_0002708,0.95
U0004548,kyc_id,KYC_ID_0007486,1.0
U0004548,withdraw_address,WITHDRAW_ADDRESS_0005198,1.0
U0004548,ip,IP_0002221,0.25
U0009033,device,DEVICE_0004943,1.0
U0009033,email,EMAIL_0009025,0.85
U0009033,mobile,MOBILE_0000925,0.95
U0009033,kyc_id,KYC_ID_0006878,1.0
U0009033,withdraw_address,WITHDRAW_ADDRESS_0005037,1.0
U0009033,ip,IP_0002202,0.25
U0003952,device,DEVICE_0001234,1.0
U0003952,email,EMAIL_0001654,0.85
U0003952,mobile,MOBILE_0006075,0.95
U0003952,kyc_id,KYC_ID_0006833,1.0
U0003952,withdraw_address,WITHDRAW_ADDRESS_0002438,1.0
U0003952,ip,IP_0000942,0.25
U0003952,withdraw_address,WITHDRAW_ADDRESS_0002022,1.0
U0003949,device,DEVICE_0001692,1.0
U0003949,email,EMAIL_0007234,0.85
U0003949,mobile,MOBILE_0008790,0.95
U0003949,kyc_id,KYC_ID_0005022,1.0
U0003949,withdraw_address,WITHDRAW_ADDRESS_0004183,1.0
U0003949,ip,IP_0000659,0.25
U0004403,device,DEVICE_0000247,1.0
U0004403,email,EMAIL_0008299,0.85
U0004403,mobile,MOBILE_0006666,0.95
U0004403,kyc_id,KYC_ID_0003496,1.0
U0004403,withdraw_address,WITHDRAW_ADDRESS_0002103,1.0
U0004403,ip,IP_0000269,0.25
U0004203,device,DEVICE_0000192,1.0
U0004203,email,EMAIL_0007957,0.85
U0004203,mobile,MOBILE_0008419,0.95
U0004203,kyc_id,KYC_ID_0005058,1.0
U0004203,withdraw_address,WITHDRAW_ADDRESS_0002688,1.0
U0004203,ip,IP_0001420,0.25
U0004509,device,DEVICE_0003296,1.0
U0004509,email,EMAIL_0006980,0.85
U0004509,mobile,MOBILE_0001542,0.95
U0004509,kyc_id,KYC_ID_0009561,1.0
U0004509,withdraw_address,WITHDRAW_ADDRESS_0004671,1.0
U0004509,ip,IP_0001621,0.25
U0000532,device,DEVICE_0002430,1.0
U0000532,email,EMAIL_0007632,0.85
U0000532,mobile,MOBILE_0003308,0.95
U0000532,kyc_id,KYC_ID_0008981,1.0
U0000532,withdraw_address,WITHDRAW_ADDRESS_0006876,1.0
U0000532,ip,IP_0002515,0.25
U0006261,device,DEVICE_0003433,1.0
U0006261,email,EMAIL_0007139,0.85
U0006261,mobile,MOBILE_0001804,0.95
U0006261,kyc_id,KYC_ID_0001650,1.0
U0006261,withdraw_address,WITHDRAW_ADDRESS_0001312,1.0
U0006261,ip,IP_0000826,0.25
U0006261,device,DEVICE_0005288,1.0
U0006261,withdraw_address,WITHDRAW_ADDRESS_0007363,1.0
U0009630,device,DEVICE_0005433,1.0
U0009630,email,EMAIL_0004797,0.85
U0009630,mobile,MOBILE_0000669,0.95
U0009630,kyc_id,KYC_ID_0005718,1.0
U0009630,withdraw_address,WITHDRAW_ADDRESS_0001179,1.0
U0009630,ip,IP_0000835,0.25
U0009630,withdraw_address,WITHDRAW_ADDRESS_0000443,1.0
U0007724,device,DEVICE_0000467,1.0
U0007724,email,EMAIL_0002614,0.85
U0007724,mobile,MOBILE_0009247,0.95
U0007724,kyc_id,KYC_ID_0004357,1.0
U0007724,withdraw_address,WITHDRAW_ADDRESS_0001698,1.0
U0007724,ip,IP_0000314,0.25
U0005505,device,DEVICE_0006247,1.0
U0005505,email,EMAIL_0002550,0.85
U0005505,mobile,MOBILE_0003759,0.95
U0005505,kyc_id,KYC_ID_0000155,1.0
U0005505,withdraw_address,WITHDRAW_ADDRESS_0005708,1.0
U0005505,ip,IP_0000542,0.25
U0006852,device,DEVICE_0003611,1.0
U0006852,email,EMAIL_0000222,0.85
U0006852,mobile,MOBILE_0005270,0.95
U0006852,kyc_id,KYC_ID_0007096,1.0
U0006852,withdraw_address,WITHDRAW_ADDRESS_0000186,1.0
U0006852,ip,IP_0000099,0.25
U0008568,device,DEVICE_0000336,1.0
U0008568,email,EMAIL_0005410,0.85
U0008568,mobile,MOBILE_0006564,0.95
U0008568,kyc_id,KYC_ID_0009193,1.0
U0008568,withdraw_address,WITHDRAW_ADDRESS_0002746,1.0
U0008568,ip,IP_0000501,0.25
U0006452,device,DEVICE_0005460,1.0
U0006452,email,EMAIL_0001972,0.85
U0006452,mobile,MOBILE_0005211,0.95
U0006452,kyc_id,KYC_ID_0000255,1.0
U0006452,withdraw_address,WITHDRAW_ADDRESS_0006751,1.0
U0006452,ip,IP_0002541,0.25
U0004000,device,DEVICE_0002646,1.0
U0004000,email,EMAIL_0007252,0.85
U0004000,mobile,MOBILE_0000015,0.95
U0004000,kyc_id,KYC_ID_0000737,1.0
U0004000,withdraw_address,WITHDRAW_ADDRESS_0006718,1.0
U0004000,ip,IP_0003349,0.25
U0000363,device,DEVICE_0000458,1.0
U0000363,email,EMAIL_0001218,0.85
U0000363,mobile,MOBILE_0005455,0.95
U0000363,kyc_id,KYC_ID_0006917,1.0
U0000363,withdraw_address,WITHDRAW_ADDRESS_0006844,1.0
U0000363,ip,IP_0000131,0.25
U0001844,device,DEVICE_0002550,1.0
U0001844,email,EMAIL_0003460,0.85
U0001844,mobile,MOBILE_0009093,0.95
U0001844,kyc_id,KYC_ID_0005194,1.0
U0001844,withdraw_address,WITHDRAW_ADDRESS_0000685,1.0
U0001844,ip,IP_0000262,0.25
U0007734,device,DEVICE_0005320,1.0
U0007734,email,EMAIL_0007853,0.85
U0007734,mobile,MOBILE_0003410,0.95
U0007734,kyc_id,KYC_ID_0009389,1.0
U0007734,withdraw_address,WITHDRAW_ADDRESS_0001921,1.0
U0007734,ip,IP_0003299,0.25
U0007734,withdraw_address,WITHDRAW_ADDRESS_0005241,1.0
U0000293,device,DEVICE_0002568,1.0
U0000293,email,EMAIL_0001193,0.85
U0000293,mobile,MOBILE_0008740,0.95
U0000293,kyc_id,KYC_ID_0004171,1.0
U0000293,withdraw_address,WITHDRAW_ADDRESS_0003385,1.0
U0000293,ip,IP_0000787,0.25
U0003703,device,DEVICE_0004175,1.0
U0003703,email,EMAIL_0006594,0.85
U0003703,mobile,MOBILE_0007818,0.95
U0003703,kyc_id,KYC_ID_0008347,1.0
U0003703,withdraw_address,WITHDRAW_ADDRESS_0007107,1.0
U0003703,ip,IP_0003299,0.25
U0006601,device,DEVICE_0003241,1.0
U0006601,email,EMAIL_0005144,0.85
U0006601,mobile,MOBILE_0001665,0.95
U0006601,kyc_id,KYC_ID_0006032,1.0
U0006601,withdraw_address,WITHDRAW_ADDRESS_0001251,1.0
U0006601,ip,IP_0000082,0.25
U0003010,device,DEVICE_0003206,1.0
U0003010,email,EMAIL_0004670,0.85
U0003010,mobile,MOBILE_0003730,0.95
U0003010,kyc_id,KYC_ID_0009622,1.0
U0003010,withdraw_address,WITHDRAW_ADDRESS_0005428,1.0
U0003010,ip,IP_0001862,0.25
U0002675,device,DEVICE_0005720,1.0
U0002675,email,EMAIL_0003843,0.85
U0002675,mobile,MOBILE_0003655,0.95
U0002675,kyc_id,KYC_ID_0000382,1.0
U0002675,withdraw_address,WITHDRAW_ADDRESS_0003919,1.0
U0002675,ip,IP_0001286,0.25
U0002675,ip,IP_0001597,0.25
U0006594,device,DEVICE_0001630,1.0
U0006594,email,EMAIL_0005111,0.85
U0006594,mobile,MOBILE_0001634,0.95
U0006594,kyc_id,KYC_ID_0003514,1.0
U0006594,withdraw_address,WITHDRAW_ADDRESS_0001822,1.0
U0006594,ip,IP_0002881,0.25
U0009126,device,DEVICE_0004273,1.0
U0009126,email,EMAIL_0007476,0.85
U0009126,mobile,MOBILE_0008194,0.95
U0009126,kyc_id,KYC_ID_0004879,1.0
U0009126,withdraw_address,WITHDRAW_ADDRESS_0000214,1.0
U0009126,ip,IP_0000809,0.25
U0009126,ip,IP_0001088,0.25
U0002146,device,DEVICE_0005379,1.0
U0002146,email,EMAIL_0006490,0.85
U0002146,mobile,MOBILE_0005078,0.95
U0002146,kyc_id,KYC_ID_0008417,1.0
U0002146,withdraw_address,WITHDRAW_ADDRESS_0002684,1.0
U0002146,ip,IP_0002299,0.25
U0004992,device,DEVICE_0005496,1.0
U0004992,email,EMAIL_0003278,0.85
U0004992,mobile,MOBILE_0006311,0.95
U0004992,kyc_id,KYC_ID_0007701,1.0
U0004992,withdraw_address,WITHDRAW_ADDRESS_0003170,1.0
U0004992,ip,IP_0000617,0.25
U0004992,ip,IP_0001694,0.25
U0000059,device,DEVICE_0003066,1.0
U0000059,email,EMAIL_0001916,0.85
U0000059,mobile,MOBILE_0001710,0.95
U0000059,kyc_id,KYC_ID_0000372,1.0
U0000059,withdraw_address,WITHDRAW_ADDRESS_0006730,1.0
U0000059,ip,IP_0000566,0.25
U0009408,device,DEVICE_0001792,1.0
U0009408,email,EMAIL_0006942,0.85
U0009408,mobile,MOBILE_0009123,0.95
U0009408,kyc_id,KYC_ID_0004115,1.0
U0009408,withdraw_address,WITHDRAW_ADDRESS_0001231,1.0
U0009408,ip,IP_0000745,0.25
U0009408,ip,IP_0002921,0.25
U0009408,withdraw_address,WITHDRAW_ADDRESS_0002117,1.0
U0000209,device,DEVICE_0000867,1.0
U0000209,email,EMAIL_0000335,0.85
U0000209,mobile,MOBILE_0002031,0.95
U0000209,kyc_id,KYC_ID_0001705,1.0
U0000209,withdraw_address,WITHDRAW_ADDRESS_0001389,1.0
U0000209,ip,IP_0000712,0.25
U0000209,withdraw_address,WITHDRAW_ADDRESS_0007680,1.0
U0003512,device,DEVICE_0003100,1.0
U0003512,email,EMAIL_0004018,0.85
U0003512,mobile,MOBILE_0000286,0.95
U0003512,kyc_id,KYC_ID_0008867,1.0
U0003512,withdraw_address,WITHDRAW_ADDRESS_0004124,1.0
U0003512,ip,IP_0002762,0.25
U0009225,device,DEVICE_0002129,1.0
U0009225,email,EMAIL_0005768,0.85
U0009225,mobile,MOBILE_0006419,0.95
U0009225,kyc_id,KYC_ID_0002198,1.0
U0009225,withdraw_address,WITHDRAW_ADDRESS_0007501,1.0
U0009225,ip,IP_0000823,0.25
U0009225,ip,IP_0001945,0.25
U0007360,device,DEVICE_0000703,1.0
U0007360,email,EMAIL_0007843,0.85
U0007360,mobile,MOBILE_0001860,0.95
U0007360,kyc_id,KYC_ID_0004609,1.0
U0007360,withdraw_address,WITHDRAW_ADDRESS_0006573,1.0
U0007360,ip,IP_0001396,0.25
U0000964,device,DEVICE_0003973,1.0
U0000964,email,EMAIL_0002421,0.85
U0000964,mobile,MOBILE_0004514,0.95
U0000964,kyc_id,KYC_ID_0008061,1.0
U0000964,withdraw_address,WITHDRAW_ADDRESS_0000331,1.0
U0000964,ip,IP_0002000,0.25
U0006132,device,DEVICE_0000699,1.0
U0006132,email,EMAIL_0006712,0.85
U0006132,mobile,MOBILE_0005603,0.95
U0006132,kyc_id,KYC_ID_0007919,1.0
U0006132,withdraw_address,WITHDRAW_ADDRESS_0003260,1.0
U0006132,ip,IP_0001260,0.25
U0003526,device,DEVICE_0000431,1.0
U0003526,email,EMAIL_0008770,0.85
U0003526,mobile,MOBILE_0001024,0.95
U0003526,kyc_id,KYC_ID_0003145,1.0
U0003526,withdraw_address,WITHDRAW_ADDRESS_0006982,1.0
U0003526,ip,IP_0001214,0.25
U0006049,device,DEVICE_0004373,1.0
U0006049,email,EMAIL_0007795,0.85
U0006049,mobile,MOBILE_0000812,0.95
U0006049,kyc_id,KYC_ID_0003873,1.0
U0006049,withdraw_address,WITHDRAW_ADDRESS_0004116,1.0
U0006049,ip,IP_0002668,0.25
U0006049,device,DEVICE_0005924,1.0
U0003346,device,DEVICE_0003216,1.0
U0003346,email,EMAIL_0006064,0.85
U0003346,mobile,MOBILE_0000116,0.95
U0003346,kyc_id,KYC_ID_0002852,1.0
U0003346,withdraw_address,WITHDRAW_ADDRESS_0002194,1.0
U0003346,ip,IP_0003040,0.25
U0008511,device,DEVICE_0004468,1.0
U0008511,email,EMAIL_0003784,0.85
U0008511,mobile,MOBILE_0009199,0.95
U0008511,kyc_id,KYC_ID_0005354,1.0
U0008511,withdraw_address,WITHDRAW_ADDRESS_0002447,1.0
U0008511,ip,IP_0003176,0.25
U0005785,device,DEVICE_0006270,1.0
U0005785,email,EMAIL_0002658,0.85
U0005785,mobile,MOBILE_0008903,0.95
U0005785,kyc_id,KYC_ID_0006219,1.0
U0005785,withdraw_address,WITHDRAW_ADDRESS_0005573,1.0
U0005785,ip,IP_0001592,0.25
U0003022,device,DEVICE_0002415,1.0
U0003022,email,EMAIL_0008220,0.85
U0003022,mobile,MOBILE_0002281,0.95
U0003022,kyc_id,KYC_ID_0004522,1.0
U0003022,withdraw_address,WITHDRAW_ADDRESS_0001010,1.0
U0003022,ip,IP_0000652,0.25
U0001978,device,DEVICE_0002879,1.0
U0001978,email,EMAIL_0006353,0.85
U0001978,mobile,MOBILE_0008426,0.95
U0001978,kyc_id,KYC_ID_0007337,1.0
U0001978,withdraw_address,WITHDRAW_ADDRESS_0000680,1.0
U0001978,ip,IP_0002054,0.25
U0009521,device,DEVICE_0004353,1.0
U0009521,email,EMAIL_0000208,0.85
U0009521,mobile,MOBILE_0006904,0.95
U0009521,kyc_id,KYC_ID_0009741,1.0
U0009521,withdraw_address,WITHDRAW_ADDRESS_0003772,1.0
U0009521,ip,IP_0002272,0.25
U0009521,device,DEVICE_0000459,1.0
U0009521,ip,IP_0002447,0.25
U0004893,device,DEVICE_0004254,1.0
U0004893,email,EMAIL_0000476,0.85
U0004893,mobile,MOBILE_0005732,0.95
U0004893,kyc_id,KYC_ID_0005379,1.0
U0004893,withdraw_address,WITHDRAW_ADDRESS_0005145,1.0
U0004893,ip,IP_0002259,0.25
U0006203,device,DEVICE_0002768,1.0
U0006203,email,EMAIL_0005158,0.85
U0006203,mobile,MOBILE_0005460,0.95
U0006203,kyc_id,KYC_ID_0006503,1.0
U0006203,withdraw_address,WITHDRAW_ADDRESS_0006253,1.0
U0006203,ip,IP_0001088,0.25
U0000138,device,DEVICE_0004974,1.0
U0000138,email,EMAIL_0004810,0.85
U0000138,mobile,MOBILE_0006661,0.95
U0000138,kyc_id,KYC_ID_0000219,1.0
U0000138,withdraw_address,WITHDRAW_ADDRESS_0004308,1.0
U0000138,ip,IP_0003386,0.25
U0006393,device,DEVICE_0003216,1.0
U0006393,email,EMAIL_0002552,0.85
U0006393,mobile,MOBILE_0006068,0.95
U0006393,kyc_id,KYC_ID_0007234,1.0
U0006393,withdraw_address,WITHDRAW_ADDRESS_0000884,1.0
U0006393,ip,IP_0001142,0.25
U0009208,device,DEVICE_0004368,1.0
U0009208,email,EMAIL_0005880,0.85
U0009208,mobile,MOBILE_0008645,0.95
U0009208,kyc_id,KYC_ID_0006305,1.0
U0009208,withdraw_address,WITHDRAW_ADDRESS_0003281,1.0
U0009208,ip,IP_0002661,0.25
U0004792,device,DEVICE_0000606,1.0
U0004792,email,EMAIL_0000660,0.85
U0004792,mobile,MOBILE_0006616,0.95
U0004792,kyc_id,KYC_ID_0006583,1.0
U0004792,withdraw_address,WITHDRAW_ADDRESS_0001799,1.0
U0004792,ip,IP_0002288,0.25
U0004792,device,DEVICE_0003812,1.0
U0004792,withdraw_address,WITHDRAW_ADDRESS_0007009,1.0
U0005872,device,DEVICE_0003253,1.0
U0005872,email,EMAIL_0007509,0.85
U0005872,mobile,MOBILE_0008778,0.95
U0005872,kyc_id,KYC_ID_0009268,1.0
U0005872,withdraw_address,WITHDRAW_ADDRESS_0003655,1.0
U0005872,ip,IP_0001902,0.25
U0005990,device,DEVICE_0005677,1.0
U0005990,email,EMAIL_0001174,0.85
U0005990,mobile,MOBILE_0001050,0.95
U0005990,kyc_id,KYC_ID_0002223,1.0
U0005990,withdraw_address,WITHDRAW_ADDRESS_0004043,1.0
U0005990,ip,IP_0000777,0.25
U0007266,device,DEVICE_0003609,1.0
U0007266,email,EMAIL_0004112,0.85
U0007266,mobile,MOBILE_0000434,0.95
U0007266,kyc_id,KYC_ID_0003938,1.0
U0007266,withdraw_address,WITHDRAW_ADDRESS_0002933,1.0
U0007266,ip,IP_0000014,0.25
U0008222,device,DEVICE_0002643,1.0
U0008222,email,EMAIL_0008668,0.85
U0008222,mobile,MOBILE_0006769,0.95
U0008222,kyc_id,KYC_ID_0008020,1.0
U0008222,withdraw_address,WITHDRAW_ADDRESS_0000705,1.0
U0008222,ip,IP_0001309,0.25
U0008222,ip,IP_0000313,0.25
U0009599,device,DEVICE_0005841,1.0
U0009599,email,EMAIL_0003678,0.85
U0009599,mobile,MOBILE_0008731,0.95
U0009599,kyc_id,KYC_ID_0002244,1.0
U0009599,withdraw_address,WITHDRAW_ADDRESS_0006896,1.0
U0009599,ip,IP_0001199,0.25
U0001820,device,DEVICE_0004544,1.0
U0001820,email,EMAIL_0000019,0.85
U0001820,mobile,MOBILE_0004856,0.95
U0001820,kyc_id,KYC_ID_0000236,1.0
U0001820,withdraw_address,WITHDRAW_ADDRESS_0002485,1.0
U0001820,ip,IP_0002254,0.25
U0001820,device,DEVICE_0001343,1.0
U0003205,device,DEVICE_0005771,1.0
U0003205,email,EMAIL_0008427,0.85
U0003205,mobile,MOBILE_0000332,0.95
U0003205,kyc_id,KYC_ID_0006136,1.0
U0003205,withdraw_address,WITHDRAW_ADDRESS_0003194,1.0
U0003205,ip,IP_0002340,0.25
U0003205,ip,IP_0001369,0.25
U0006401,device,DEVICE_0002617,1.0
U0006401,email,EMAIL_0004081,0.85
U0006401,mobile,MOBILE_0008298,0.95
U0006401,kyc_id,KYC_ID_0002660,1.0
U0006401,withdraw_address,WITHDRAW_ADDRESS_0007278,1.0
U0006401,ip,IP_0002207,0.25
U0007007,device,DEVICE_0002062,1.0
U0007007,email,EMAIL_0007057,0.85
U0007007,mobile,MOBILE_0003524,0.95
U0007007,kyc_id,KYC_ID_0009298,1.0
U0007007,withdraw_address,WITHDRAW_ADDRESS_0006944,1.0
U0007007,ip,IP_0003074,0.25
U0005834,device,DEVICE_0005374,1.0
U0005834,email,EMAIL_0008613,0.85
U0005834,mobile,MOBILE_0000077,0.95
U0005834,kyc_id,KYC_ID_0006674,1.0
U0005834,withdraw_address,WITHDRAW_ADDRESS_0000597,1.0
U0005834,ip,IP_0002511,0.25
U0001197,device,DEVICE_0000555,1.0
U0001197,email,EMAIL_0004437,0.85
U0001197,mobile,MOBILE_0008099,0.95
U0001197,kyc_id,KYC_ID_0004748,1.0
U0001197,withdraw_address,WITHDRAW_ADDRESS_0005037,1.0
U0001197,ip,IP_0001407,0.25
U0000316,device,DEVICE_0002608,1.0
U0000316,email,EMAIL_0008992,0.85
U0000316,mobile,MOBILE_0007334,0.95
U0000316,kyc_id,KYC_ID_0009058,1.0
U0000316,withdraw_address,WITHDRAW_ADDRESS_0004941,1.0
U0000316,ip,IP_0001682,0.25
U0008826,device,DEVICE_0002507,1.0
U0008826,email,EMAIL_0004376,0.85
U0008826,mobile,MOBILE_0004686,0.95
U0008826,kyc_id,KYC_ID_0003642,1.0
U0008826,withdraw_address,WITHDRAW_ADDRESS_0000898,1.0
U0008826,ip,IP_0002112,0.25
U0006627,device,DEVICE_0003238,1.0
U0006627,email,EMAIL_0004978,0.85
U0006627,mobile,MOBILE_0007954,0.95
U0006627,kyc_id,KYC_ID_0009318,1.0
U0006627,withdraw_address,WITHDRAW_ADDRESS_0002360,1.0
U0006627,ip,IP_0003373,0.25
U0008127,device,DEVICE_0001963,1.0
U0008127,email,EMAIL_0006437,0.85
U0008127,mobile,MOBILE_0000109,0.95
U0008127,kyc_id,KYC_ID_0006292,1.0
U0008127,withdraw_address,WITHDRAW_ADDRESS_0001404,1.0
U0008127,ip,IP_0001038,0.25
U0008125,device,DEVICE_0003589,1.0
U0008125,email,EMAIL_0002755,0.85
U0008125,mobile,MOBILE_0008065,0.95
U0008125,kyc_id,KYC_ID_0002861,1.0
U0008125,withdraw_address,WITHDRAW_ADDRESS_0000066,1.0
U0008125,ip,IP_0000172,0.25
U0005960,device,DEVICE_0005757,1.0
U0005960,email,EMAIL_0002960,0.85
U0005960,mobile,MOBILE_0001563,0.95
U0005960,kyc_id,KYC_ID_0009646,1.0
U0005960,withdraw_address,WITHDRAW_ADDRESS_0007077,1.0
U0005960,ip,IP_0002938,0.25
U0005960,ip,IP_0002923,0.25
U0004839,device,DEVICE_0005951,1.0
U0004839,email,EMAIL_0005438,0.85
U0004839,mobile,MOBILE_0001477,0.95
U0004839,kyc_id,KYC_ID_0007469,1.0
U0004839,withdraw_address,WITHDRAW_ADDRESS_0003329,1.0
U0004839,ip,IP_0001116,0.25
U0009214,device,DEVICE_0000120,1.0
U0009214,email,EMAIL_0008332,0.85
U0009214,mobile,MOBILE_0002966,0.95
U0009214,kyc_id,KYC_ID_0002505,1.0
U0009214,withdraw_address,WITHDRAW_ADDRESS_0001469,1.0
U0009214,ip,IP_0003267,0.25
U0009338,device,DEVICE_0006201,1.0
U0009338,email,EMAIL_0003007,0.85
U0009338,mobile,MOBILE_0000957,0.95
U0009338,kyc_id,KYC_ID_0008961,1.0
U0009338,withdraw_address,WITHDRAW_ADDRESS_0007054,1.0
U0009338,ip,IP_0002230,0.25
U0003173,device,DEVICE_0003326,1.0
U0003173,email,EMAIL_0004116,0.85
U0003173,mobile,MOBILE_0002447,0.95
U0003173,kyc_id,KYC_ID_0009506,1.0
U0003173,withdraw_address,WITHDRAW_ADDRESS_0007049,1.0
U0003173,ip,IP_0001248,0.25
U0003173,ip,IP_0002940,0.25
U0001072,device,DEVICE_0004852,1.0
U0001072,email,EMAIL_0006877,0.85
U0001072,mobile,MOBILE_0002971,0.95
U0001072,kyc_id,KYC_ID_0009324,1.0
U0001072,withdraw_address,WITHDRAW_ADDRESS_0000779,1.0
U0001072,ip,IP_0002947,0.25
U0008549,device,DEVICE_0001809,1.0
U0008549,email,EMAIL_0001518,0.85
U0008549,mobile,MOBILE_0007770,0.95
U0008549,kyc_id,KYC_ID_0001418,1.0
U0008549,withdraw_address,WITHDRAW_ADDRESS_0006374,1.0
U0008549,ip,IP_0002004,0.25
U0008097,device,DEVICE_0004861,1.0
U0008097,email,EMAIL_0001471,0.85
U0008097,mobile,MOBILE_0005247,0.95
U0008097,kyc_id,KYC_ID_0002529,1.0
U0008097,withdraw_address,WITHDRAW_ADDRESS_0003641,1.0
U0008097,ip,IP_0000466,0.25
U0007282,device,DEVICE_0002955,1.0
U0007282,email,EMAIL_0005902,0.85
U0007282,mobile,MOBILE_0002742,0.95
U0007282,kyc_id,KYC_ID_0006734,1.0
U0007282,withdraw_address,WITHDRAW_ADDRESS_0007102,1.0
U0007282,ip,IP_0000365,0.25
U0007282,withdraw_address,WITHDRAW_ADDRESS_0001134,1.0
U0004084,device,DEVICE_0005541,1.0
U0004084,email,EMAIL_0007804,0.85
U0004084,mobile,MOBILE_0002480,0.95
U0004084,kyc_id,KYC_ID_0003888,1.0
U0004084,withdraw_address,WITHDRAW_ADDRESS_0002943,1.0
U0004084,ip,IP_0001849,0.25
U0004084,withdraw_address,WITHDRAW_ADDRESS_0005471,1.0
U0005870,device,DEVICE_0001566,1.0
U0005870,email,EMAIL_0002629,0.85
U0005870,mobile,MOBILE_0004693,0.95
U0005870,kyc_id,KYC_ID_0000127,1.0
U0005870,withdraw_address,WITHDRAW_ADDRESS_0007741,1.0
U0005870,ip,IP_0000907,0.25
U0006983,device,DEVICE_0002411,1.0
U0006983,email,EMAIL_0000176,0.85
U0006983,mobile,MOBILE_0003772,0.95
U0006983,kyc_id,KYC_ID_0003592,1.0
U0006983,withdraw_address,WITHDRAW_ADDRESS_0003182,1.0
U0006983,ip,IP_0002683,0.25
U0001076,device,DEVICE_0005800,1.0
U0001076,email,EMAIL_0000876,0.85
U0001076,mobile,MOBILE_0001244,0.95
U0001076,kyc_id,KYC_ID_0005657,1.0
U0001076,withdraw_address,WITHDRAW_ADDRESS_0007412,1.0
U0001076,ip,IP_0002211,0.25
U0001076,ip,IP_0002806,0.25
U0001809,device,DEVICE_0005137,1.0
U0001809,email,EMAIL_0008262,0.85
U0001809,mobile,MOBILE_0009113,0.95
U0001809,kyc_id,KYC_ID_0006271,1.0
U0001809,withdraw_address,WITHDRAW_ADDRESS_0003460,1.0
U0001809,ip,IP_0002025,0.25
U0001809,ip,IP_0002682,0.25
U0004626,device,DEVICE_0002645,1.0
U0004626,email,EMAIL_0000088,0.85
U0004626,mobile,MOBILE_0000301,0.95
U0004626,kyc_id,KYC_ID_0003313,1.0
U0004626,withdraw_address,WITHDRAW_ADDRESS_0005134,1.0
U0004626,ip,IP_0000688,0.25
U0009950,device,DEVICE_0005430,1.0
U0009950,email,EMAIL_0000247,0.85
U0009950,mobile,MOBILE_0005364,0.95
U0009950,kyc_id,KYC_ID_0000624,1.0
U0009950,withdraw_address,WITHDRAW_ADDRESS_0006659,1.0
U0009950,ip,IP_0001011,0.25
U0003761,device,DEVICE_0004716,1.0
U0003761,email,EMAIL_0001781,0.85
U0003761,mobile,MOBILE_0001076,0.95
U0003761,kyc_id,KYC_ID_0007327,1.0
U0003761,withdraw_address,WITHDRAW_ADDRESS_0001638,1.0
U0003761,ip,IP_0003150,0.25
U0006777,device,DEVICE_0000579,1.0
U0006777,email,EMAIL_0008816,0.85
U0006777,mobile,MOBILE_0008068,0.95
U0006777,kyc_id,KYC_ID_0005231,1.0
U0006777,withdraw_address,WITHDRAW_ADDRESS_0005220,1.0
U0006777,ip,IP_0002609,0.25
U0009499,device,DEVICE_0001960,1.0
U0009499,email,EMAIL_0006627,0.85
U0009499,mobile,MOBILE_0003798,0.95
U0009499,kyc_id,KYC_ID_0004769,1.0
U0009499,withdraw_address,WITHDRAW_ADDRESS_0005074,1.0
U0009499,ip,IP_0000679,0.25
U0009089,device,DEVICE_0004165,1.0
U0009089,email,EMAIL_0004865,0.85
U0009089,mobile,MOBILE_0006497,0.95
U0009089,kyc_id,KYC_ID_0001181,1.0
U0009089,withdraw_address,WITHDRAW_ADDRESS_0001551,1.0
U0009089,ip,IP_0001427,0.25
U0006775,device,DEVICE_0004748,1.0
U0006775,email,EMAIL_0007266,0.85
U0006775,mobile,MOBILE_0001092,0.95
U0006775,kyc_id,KYC_ID_0008543,1.0
U0006775,withdraw_address,WITHDRAW_ADDRESS_0002484,1.0
U0006775,ip,IP_0002075,0.25
U0005495,device,DEVICE_0003517,1.0
U0005495,email,EMAIL_0002518,0.85
U0005495,mobile,MOBILE_0004420,0.95
U0005495,kyc_id,KYC_ID_0002275,1.0
U0005495,withdraw_address,WITHDRAW_ADDRESS_0007690,1.0
U0005495,ip,IP_0001170,0.25
U0007114,device,DEVICE_0004839,1.0
U0007114,email,EMAIL_0006643,0.85
U0007114,mobile,MOBILE_0006691,0.95
